shipment_id,supplier_id,product,origin,destination,order_quantity,inventory_level,historical_lead_time,current_lead_time,supplier_reliability,weather_risk,transportation_mode,previous_delays,delay_days
SHP044038,SUP004,Router,India,Singapore,3306,2293,9,12,0.82,0.61,Rail,4,0
SHP016182,SUP008,Router,South Korea,Australia,1844,5854,8,13,0.91,0.54,Sea,1,0
SHP049676,SUP001,Smartphone,China,UK,1830,2565,13,15,0.96,0.45,Air,1,3
SHP040390,SUP009,Keyboard,Vietnam,India,2094,1040,20,33,0.76,0.47,Sea,4,6
SHP080445,SUP008,Printer,South Korea,UK,2167,3916,21,32,0.93,0.3,Road,4,9
SHP037299,SUP003,Keyboard,China,USA,3316,3122,28,33,0.93,0.67,Air,3,4
SHP038498,SUP003,Smartphone,Germany,India,3335,1086,22,39,0.93,0.63,Sea,3,8
SHP064593,SUP001,Laptop,China,Germany,1643,6759,9,15,0.84,0.8,Road,0,5
SHP054421,SUP005,Keyboard,Japan,UK,4636,7244,11,11,0.85,0.49,Air,2,0
SHP048428,SUP001,Headphones,Japan,UK,463,5629,17,23,0.92,0.01,Sea,0,0
SHP000781,SUP007,Smartphone,India,Germany,1037,2407,15,14,0.97,0.36,Air,4,0
SHP066308,SUP010,Microchip,Taiwan,UK,4628,5160,9,21,0.86,0.86,Road,4,11
SHP012432,SUP004,Printer,South Korea,India,1131,5034,6,15,0.77,0.43,Road,1,5
SHP052678,SUP009,Headphones,India,Germany,3825,7568,10,13,0.75,0.23,Air,1,4
SHP024447,SUP004,Monitor,Japan,Canada,3770,4053,19,28,0.95,0.99,Sea,4,0
SHP084282,SUP003,Printer,China,Australia,391,8663,26,37,0.76,0.87,Sea,1,5
SHP048174,SUP010,Smartphone,India,USA,2084,3919,12,22,0.74,0.42,Road,3,7
SHP058579,SUP006,Keyboard,India,France,369,860,14,18,0.9,0.84,Air,0,4
SHP095879,SUP004,Smartphone,Germany,Canada,1246,3832,18,30,0.72,0.49,Rail,3,6
SHP096470,SUP008,Printer,China,Germany,2641,5660,9,18,0.9,0.57,Air,2,8
SHP021207,SUP001,Monitor,Vietnam,Canada,2691,3379,23,40,0.95,0.49,Sea,4,9
SHP026285,SUP001,Monitor,USA,France,4380,8694,22,27,0.81,0.49,Sea,1,0
SHP017065,SUP008,Microchip,Germany,Singapore,4735,5997,7,24,0.9,0.23,Sea,0,10
SHP108852,SUP006,Tablet,South Korea,Australia,2705,1096,5,16,0.8,0.48,Road,2,8
SHP009502,SUP007,Mouse,Taiwan,Australia,259,4172,27,36,0.71,0.68,Sea,0,0
SHP104706,SUP005,Headphones,Japan,Australia,753,5433,23,36,0.88,0.91,Sea,3,6
SHP005153,SUP006,Smartphone,China,France,1807,9851,7,13,0.94,0.86,Road,1,5
SHP041660,SUP008,Tablet,Vietnam,France,1523,139,8,12,0.79,0.59,Air,4,5
SHP107669,SUP006,Microchip,India,France,695,6502,3,13,0.93,0.97,Road,4,5
SHP005733,SUP003,Microchip,Japan,Singapore,3822,8959,19,21,0.84,0.93,Rail,4,0
SHP003441,SUP003,Keyboard,India,India,2028,7148,16,23,0.93,0.28,Road,1,5
SHP021012,SUP007,Smartphone,Japan,Australia,3794,6963,13,25,0.85,0.56,Sea,0,5
SHP019605,SUP003,Mouse,Germany,Singapore,4429,7708,8,14,0.7,0.77,Rail,0,4
SHP007484,SUP010,Microchip,China,India,4086,9732,27,42,0.93,0.64,Sea,3,8
SHP045108,SUP008,Laptop,Taiwan,UK,3046,5942,21,26,0.98,0.44,Sea,2,0
SHP012891,SUP006,Microchip,India,Canada,3100,3816,19,24,0.92,0.24,Sea,4,0
SHP012303,SUP010,Microchip,Germany,UK,4865,3237,9,14,0.71,0.16,Air,2,4
SHP105277,SUP010,Router,Japan,Germany,768,9211,15,25,0.93,0.59,Road,0,9
SHP014219,SUP005,Headphones,Vietnam,USA,2737,5323,6,14,0.81,0.37,Air,2,7
SHP082879,SUP008,Mouse,India,USA,3959,6916,15,18,0.99,0.78,Rail,0,0
SHP000989,SUP004,Printer,South Korea,USA,4373,414,11,19,0.8,0.28,Air,4,6
SHP004324,SUP009,Laptop,Japan,India,285,6143,23,34,0.83,0.95,Rail,4,6
SHP102883,SUP005,Monitor,USA,USA,3217,3621,20,30,0.89,0.72,Sea,3,3
SHP023057,SUP009,Laptop,China,India,4612,9910,3,8,0.8,0.12,Rail,0,0
SHP029207,SUP005,Laptop,Vietnam,Australia,4262,2731,10,16,0.94,0.57,Rail,4,0
SHP084223,SUP001,Headphones,China,France,1477,9792,8,23,0.99,0.31,Sea,0,10
SHP000470,SUP009,Microchip,Japan,Germany,4480,3219,28,34,0.97,0.31,Rail,4,0
SHP074144,SUP002,Smartphone,USA,Canada,2708,575,19,30,0.89,0.88,Road,2,6
SHP046900,SUP008,SSD,South Korea,France,2938,3927,7,22,0.93,0.37,Sea,4,9
SHP101355,SUP001,Headphones,USA,Canada,3155,3673,16,24,0.96,0.88,Road,0,7
SHP105966,SUP004,SSD,USA,France,4172,926,30,36,0.81,0.27,Rail,4,0
SHP059664,SUP001,Smartphone,South Korea,Singapore,862,8691,24,23,0.86,0.02,Air,2,0
SHP102703,SUP005,Microchip,China,Germany,3941,3022,17,26,0.92,0.87,Road,1,6
SHP047195,SUP007,Monitor,Vietnam,Australia,1662,8510,29,37,0.8,0.59,Air,3,5
SHP002909,SUP001,Microchip,China,USA,1688,8868,26,31,0.79,0.43,Sea,1,0
SHP064350,SUP010,SSD,Vietnam,USA,744,9700,28,33,0.94,0.25,Road,2,0
SHP004675,SUP008,Laptop,Taiwan,USA,3895,9138,22,26,0.99,0.21,Rail,1,0
SHP083757,SUP009,Router,Germany,Australia,1621,1728,19,26,0.82,0.92,Road,4,6
SHP059407,SUP001,Keyboard,China,USA,4614,8302,24,39,0.77,0.14,Sea,0,6
SHP061645,SUP008,Mouse,India,Canada,2807,6606,14,27,0.8,0.36,Sea,3,5
SHP048645,SUP001,Laptop,Japan,India,1992,7013,12,19,0.96,0.45,Sea,0,0
SHP030038,SUP010,Mouse,South Korea,USA,319,5763,23,28,0.93,0.04,Air,0,2
SHP047381,SUP008,Microchip,Vietnam,USA,3414,3052,23,26,0.72,0.35,Air,2,0
SHP004856,SUP006,Monitor,India,France,2007,5898,6,12,0.72,0.87,Rail,2,0
SHP062985,SUP004,Router,China,Canada,1163,8058,26,25,0.82,0.38,Air,1,0
SHP094382,SUP007,Laptop,USA,India,411,300,27,39,0.84,0.56,Sea,0,4
SHP027270,SUP006,Smartphone,USA,Singapore,2691,7820,10,21,0.72,0.74,Rail,3,5
SHP093483,SUP002,SSD,South Korea,India,4273,6554,20,23,0.97,0.04,Road,1,0
SHP061107,SUP005,Monitor,Taiwan,France,2303,3505,21,35,0.98,0.26,Sea,4,8
SHP055850,SUP001,Smartphone,Germany,Australia,2459,8094,17,28,0.78,0.53,Road,0,6
SHP085096,SUP009,Keyboard,India,Australia,4918,167,6,11,0.74,0.11,Sea,1,0
SHP021239,SUP004,Microchip,Taiwan,Australia,3780,1879,24,31,0.87,0.32,Air,4,4
SHP086250,SUP001,Tablet,Vietnam,USA,4310,9645,7,19,0.91,0.37,Sea,0,4
SHP048945,SUP009,Router,Vietnam,Singapore,1967,2273,21,33,0.81,0.41,Rail,2,8
SHP003054,SUP005,SSD,Vietnam,India,2910,3192,21,22,0.9,0.59,Air,1,0
SHP024415,SUP003,Microchip,Germany,Singapore,2471,3795,28,32,0.97,0.73,Road,2,0
SHP009380,SUP010,Laptop,USA,Germany,61,6128,26,35,0.81,0.87,Rail,0,5
SHP023676,SUP010,SSD,China,India,4046,9795,6,21,0.81,0.91,Sea,4,8
SHP008402,SUP008,Smartphone,Vietnam,USA,181,9639,3,8,0.93,0.27,Road,1,0
SHP063916,SUP002,Microchip,Germany,India,4413,6497,22,31,0.81,0.63,Air,1,7
SHP043964,SUP007,Mouse,Vietnam,India,3298,656,11,11,0.91,0.45,Air,4,0
SHP032654,SUP008,SSD,Germany,Canada,1145,5677,7,21,0.94,0.8,Sea,1,5
SHP039089,SUP009,Headphones,USA,USA,2021,6600,26,37,0.92,0.69,Road,3,9
SHP083171,SUP006,Microchip,China,France,328,6642,21,34,0.75,0.81,Sea,4,6
SHP006597,SUP005,Laptop,USA,UK,2178,4949,26,35,0.72,0.45,Road,0,5
SHP001665,SUP008,Microchip,South Korea,Singapore,1052,2649,13,27,0.72,0.64,Sea,3,6
SHP099146,SUP004,Microchip,Vietnam,France,1520,7641,3,8,0.95,0.7,Road,1,0
SHP017886,SUP001,Microchip,USA,USA,4549,6641,6,7,0.93,0.66,Road,1,0
SHP070815,SUP007,Keyboard,Vietnam,UK,1345,6886,17,28,0.85,0.98,Road,0,10
SHP088948,SUP005,SSD,Taiwan,France,3930,3924,21,32,0.9,0.98,Road,4,7
SHP016020,SUP002,Monitor,South Korea,Canada,2852,4559,13,15,0.92,0.21,Air,2,3
SHP091722,SUP009,Microchip,Vietnam,UK,1219,7602,24,27,0.81,0.27,Air,1,0
SHP017161,SUP002,Laptop,South Korea,Canada,1517,6283,19,24,0.86,0.7,Rail,2,0
SHP096486,SUP004,Keyboard,Germany,UK,3172,7459,30,41,0.85,0.84,Road,2,8
SHP051961,SUP009,Microchip,Vietnam,USA,244,6517,18,28,0.88,0.97,Road,3,6
SHP105048,SUP010,Keyboard,Vietnam,India,1126,7668,5,14,0.75,0.76,Air,2,7
SHP087577,SUP001,Keyboard,Japan,Singapore,1227,2592,22,35,0.84,0.06,Sea,0,4
SHP085184,SUP005,Router,Germany,Singapore,1357,9968,27,38,0.72,0.86,Sea,0,5
SHP050960,SUP002,Microchip,Taiwan,USA,2806,3600,8,19,0.74,0.23,Sea,1,4
SHP005796,SUP007,Keyboard,India,Australia,474,3073,28,29,0.91,0.45,Air,2,0
SHP083914,SUP001,Microchip,USA,France,4114,3577,3,13,0.91,0.11,Sea,3,3
SHP078181,SUP007,Smartphone,China,Singapore,2905,5882,23,38,0.91,0.96,Sea,2,9
SHP033795,SUP002,Microchip,Japan,France,106,5521,11,15,0.82,0.38,Road,1,0
SHP078141,SUP009,Mouse,Japan,USA,3986,322,11,17,0.9,0.9,Rail,1,0
SHP079706,SUP004,Mouse,USA,India,4555,8867,27,29,0.85,0.79,Air,0,3
SHP054135,SUP009,Smartphone,India,Canada,3662,9563,14,23,0.99,0.31,Sea,1,4
SHP064571,SUP010,Mouse,Japan,UK,3736,2266,4,15,0.74,0.3,Air,3,10
SHP065871,SUP002,Laptop,Germany,India,3337,9876,11,12,0.73,0.26,Road,0,0
SHP066904,SUP003,Headphones,USA,Australia,2961,1422,4,17,0.73,0.97,Sea,3,6
SHP011158,SUP009,SSD,Japan,USA,3645,4973,25,33,0.93,0.85,Road,1,5
SHP108066,SUP010,Smartphone,Japan,Singapore,1510,2389,16,22,0.95,0.9,Air,2,6
SHP059104,SUP001,Smartphone,Vietnam,UK,3783,6439,13,14,0.77,0.25,Air,3,0
SHP032433,SUP008,Laptop,China,Canada,3247,9669,9,15,0.92,0.29,Air,2,6
SHP047035,SUP004,Microchip,Vietnam,UK,273,3702,11,10,0.71,0.23,Air,1,0
SHP083770,SUP008,Headphones,China,France,3815,6382,7,20,0.98,0.39,Sea,4,5
SHP055010,SUP010,Laptop,USA,Germany,404,8576,8,19,0.94,0.8,Air,3,8
SHP095895,SUP009,Mouse,China,India,3003,273,26,35,0.77,0.42,Sea,0,3
SHP033996,SUP010,Monitor,South Korea,Singapore,2919,1336,9,15,0.95,0.16,Air,3,7
SHP036870,SUP007,Laptop,USA,Germany,1144,5301,17,18,0.99,0.25,Air,4,0
SHP019786,SUP003,SSD,Japan,UK,4884,239,3,15,0.78,0.78,Rail,0,6
SHP027614,SUP003,Router,China,Germany,284,6628,19,33,0.92,0.89,Road,2,9
SHP029602,SUP007,Microchip,Japan,Canada,1094,3477,11,19,0.92,0.78,Sea,3,0
SHP012732,SUP006,Microchip,China,UK,1837,6462,27,32,0.89,0.68,Air,3,6
SHP101198,SUP001,Mouse,Japan,Germany,134,7994,22,25,0.96,0.15,Air,3,4
SHP052952,SUP003,Microchip,India,USA,4314,8021,3,11,0.82,0.86,Road,2,7
SHP074696,SUP009,Monitor,Taiwan,France,4254,6406,15,31,0.84,0.91,Sea,1,9
SHP011223,SUP006,Microchip,China,USA,2155,8026,20,21,0.98,0.28,Road,3,0
SHP101049,SUP010,Microchip,China,USA,625,6002,14,20,0.96,0.2,Air,3,3
SHP091976,SUP003,Router,South Korea,Australia,3454,8833,21,21,0.93,0.5,Air,2,0
SHP038273,SUP006,Microchip,China,Australia,3747,8734,30,35,0.96,0.27,Road,1,0
SHP049372,SUP010,Microchip,Taiwan,Canada,2974,3088,21,24,0.92,0.71,Air,1,0
SHP044493,SUP010,Smartphone,USA,UK,2576,8010,3,11,0.9,0.37,Rail,4,5
SHP036759,SUP010,SSD,USA,Germany,1764,6406,14,32,0.72,0.55,Sea,1,10
SHP071939,SUP009,Headphones,USA,India,4723,3123,17,16,0.91,0.67,Air,1,0
SHP099054,SUP006,Microchip,Vietnam,Canada,57,4836,6,14,0.96,0.68,Road,4,4
SHP088227,SUP006,Microchip,South Korea,Singapore,646,2808,3,8,0.97,0.49,Road,0,0
SHP071331,SUP009,Headphones,China,Singapore,3324,2957,3,6,0.85,0.71,Road,1,0
SHP039332,SUP001,Mouse,Japan,USA,537,7412,3,11,0.95,0.73,Sea,2,0
SHP075586,SUP010,Microchip,South Korea,Singapore,266,3713,15,28,0.9,0.52,Sea,4,4
SHP019722,SUP009,Monitor,USA,Canada,3564,3486,29,37,0.99,0.42,Road,0,7
SHP046656,SUP008,Smartphone,Vietnam,USA,184,8345,5,20,0.82,0.82,Sea,3,7
SHP038874,SUP002,Microchip,USA,Singapore,3315,3667,16,27,0.78,0.64,Road,3,9
SHP021404,SUP009,Smartphone,Germany,UK,2891,9014,8,19,0.86,0.75,Sea,4,5
SHP008864,SUP002,Keyboard,China,Australia,1030,4311,30,37,0.71,0.99,Air,4,7
SHP060356,SUP002,Headphones,Vietnam,UK,4434,4268,11,22,0.87,0.54,Sea,2,6
SHP050012,SUP008,Microchip,South Korea,UK,2808,6902,14,27,0.92,0.94,Sea,2,5
SHP017513,SUP003,SSD,Germany,Canada,2096,8131,8,24,0.74,0.99,Sea,1,7
SHP023980,SUP006,SSD,South Korea,Germany,4033,3420,10,22,0.7,0.8,Sea,2,6
SHP012390,SUP006,Microchip,China,Australia,3939,4944,15,20,0.86,0.5,Air,3,6
SHP025698,SUP008,SSD,China,Singapore,3067,1083,30,40,0.79,0.61,Road,1,5
SHP045026,SUP010,Mouse,India,India,2744,116,11,12,0.98,0.37,Road,1,0
SHP039183,SUP004,Laptop,South Korea,Canada,4171,5346,5,7,1.0,0.81,Rail,4,0
SHP021225,SUP001,Printer,India,UK,2463,1755,22,30,0.91,0.88,Air,1,6
SHP015171,SUP001,Mouse,Taiwan,India,515,9118,23,27,0.76,0.07,Rail,2,0
SHP057881,SUP007,Monitor,South Korea,Canada,3747,5401,7,6,0.9,0.33,Air,4,0
SHP089517,SUP007,Microchip,USA,Canada,1234,6393,27,35,0.87,0.14,Sea,3,0
SHP024651,SUP001,Monitor,Germany,France,1878,9785,16,21,1.0,0.44,Road,0,3
SHP026994,SUP008,Headphones,South Korea,UK,1546,2097,21,27,0.72,0.17,Road,1,5
SHP017292,SUP004,Mouse,China,Canada,2354,5483,26,37,0.72,0.58,Sea,4,5
SHP075087,SUP001,SSD,South Korea,Canada,3381,839,5,13,0.92,0.75,Rail,2,4
SHP016827,SUP001,Headphones,Taiwan,Canada,2528,6170,10,12,0.99,0.51,Road,1,0
SHP099339,SUP005,Microchip,India,Germany,1186,9424,27,30,0.81,0.91,Air,3,0
SHP022863,SUP003,Router,India,USA,433,8228,22,33,0.72,0.31,Road,0,7
SHP099362,SUP006,SSD,Germany,Canada,503,1006,17,27,0.96,0.57,Air,4,7
SHP071808,SUP002,Mouse,China,Singapore,4064,9412,19,20,0.89,0.05,Road,3,0
SHP069733,SUP008,Smartphone,India,France,2384,9172,3,8,0.85,0.28,Road,0,0
SHP108536,SUP003,Monitor,Japan,Australia,2841,9461,30,41,0.94,0.64,Sea,0,4
SHP004825,SUP002,Mouse,Taiwan,Singapore,4280,6201,16,28,0.82,0.64,Sea,0,4
SHP079680,SUP007,Mouse,Vietnam,Australia,2810,1148,13,19,0.75,0.69,Road,3,5
SHP086962,SUP010,Router,Japan,Singapore,3017,3384,19,21,0.97,0.77,Air,1,0
SHP109894,SUP007,Router,South Korea,Singapore,2495,7062,5,17,0.77,0.54,Rail,4,6
SHP032782,SUP002,Microchip,China,USA,2264,7319,25,33,0.84,0.15,Air,4,5
SHP093195,SUP002,Laptop,South Korea,India,4550,6158,17,32,0.71,0.51,Sea,4,8
SHP022711,SUP005,Microchip,Germany,Germany,954,4458,14,15,0.88,0.98,Road,1,0
SHP059311,SUP002,Keyboard,Vietnam,USA,1864,5780,4,8,0.99,0.53,Rail,0,0
SHP018519,SUP005,Microchip,USA,UK,2297,858,27,30,0.89,0.48,Road,0,0
SHP041632,SUP009,Laptop,South Korea,USA,1818,147,8,16,0.89,0.51,Air,0,9
SHP106578,SUP004,Tablet,South Korea,India,4697,7720,24,28,0.84,0.56,Road,0,3
SHP044585,SUP007,Router,Germany,USA,1093,7022,6,9,0.83,0.29,Rail,3,0
SHP042995,SUP002,Smartphone,Taiwan,France,2287,9034,19,29,0.97,0.76,Road,3,7
SHP014209,SUP007,Mouse,Japan,Canada,4423,2515,22,28,0.94,0.49,Road,0,3
SHP000284,SUP003,Keyboard,Vietnam,UK,3375,5798,4,4,0.92,0.77,Air,3,0
SHP008112,SUP008,Monitor,Taiwan,Germany,416,1109,15,14,0.73,0.9,Air,1,0
SHP089422,SUP006,Monitor,USA,Australia,303,5804,3,20,0.7,0.24,Sea,0,10
SHP024138,SUP008,SSD,Germany,Singapore,901,8743,20,28,0.94,0.43,Sea,2,0
SHP079388,SUP004,Microchip,Japan,India,4498,6613,20,21,0.72,0.31,Air,2,0
SHP109553,SUP003,Microchip,South Korea,India,886,5337,22,32,0.84,0.6,Sea,1,4
SHP048864,SUP010,Laptop,South Korea,Australia,1997,6971,20,33,0.82,0.82,Sea,0,8
SHP018673,SUP002,Microchip,USA,Germany,4709,9853,4,6,0.9,0.06,Air,4,0
SHP020850,SUP010,Headphones,Vietnam,USA,3344,6077,19,36,0.96,0.32,Sea,4,8
SHP098250,SUP005,Keyboard,India,France,152,755,5,14,0.78,0.77,Rail,1,6
SHP026197,SUP005,Tablet,Taiwan,UK,3820,7786,17,25,0.81,0.75,Sea,4,0
SHP079470,SUP006,Laptop,Taiwan,Germany,2432,9442,5,20,0.85,0.84,Sea,2,6
SHP075606,SUP006,Monitor,Germany,Australia,3926,4380,3,14,0.8,0.56,Sea,0,5
SHP082462,SUP007,Mouse,Japan,France,3445,7555,19,30,0.75,0.21,Sea,0,6
SHP095775,SUP004,Microchip,South Korea,UK,4298,3457,5,11,0.91,0.5,Road,4,5
SHP064805,SUP002,Tablet,Japan,France,260,7713,12,20,0.93,0.69,Air,0,6
SHP066245,SUP001,Microchip,Taiwan,Australia,2554,4740,26,32,0.79,0.71,Road,1,4
SHP096051,SUP010,Tablet,China,Australia,1159,8177,18,26,0.79,0.56,Air,1,5
SHP039947,SUP009,Laptop,India,Canada,1862,7534,12,27,0.79,0.41,Road,3,11
SHP032434,SUP006,Monitor,Vietnam,UK,4056,2684,28,44,0.84,0.68,Sea,1,10
SHP088361,SUP008,Microchip,USA,UK,3859,4105,30,43,0.99,0.73,Sea,4,7
SHP105935,SUP009,Router,Germany,Singapore,230,934,7,11,0.9,0.75,Road,1,0
SHP068656,SUP004,Laptop,China,Singapore,4583,3261,3,12,0.88,0.23,Rail,0,4
SHP015881,SUP004,Monitor,Germany,Australia,549,570,5,10,0.73,0.06,Rail,2,0
SHP109940,SUP008,Microchip,Taiwan,Australia,3694,5470,26,34,0.84,0.3,Road,2,5
SHP079337,SUP009,Microchip,Germany,Australia,3585,8185,7,13,0.75,0.04,Rail,1,0
SHP100033,SUP006,Headphones,Germany,USA,1931,9524,16,18,0.76,0.38,Air,3,0
SHP087633,SUP006,Microchip,Germany,UK,2976,5104,16,15,0.79,0.24,Air,2,0
SHP028527,SUP009,Smartphone,Vietnam,Germany,2460,9408,16,31,0.78,0.95,Road,4,11
SHP033917,SUP010,Microchip,USA,USA,4218,8843,12,18,0.81,0.18,Road,3,4
SHP089348,SUP006,SSD,Germany,Australia,1494,533,4,12,0.77,0.22,Sea,3,0
SHP002542,SUP008,Microchip,India,UK,874,647,9,18,0.8,0.58,Air,4,7
SHP087436,SUP008,Microchip,Japan,Australia,2841,2631,6,12,0.83,0.02,Rail,1,4
SHP077554,SUP004,Laptop,China,France,3307,6608,7,18,0.76,0.61,Air,4,8
SHP074471,SUP010,Keyboard,USA,France,1485,8676,16,30,0.91,0.36,Sea,3,7
SHP040853,SUP008,Tablet,Germany,USA,3592,3423,11,21,0.85,0.76,Sea,1,4
SHP038302,SUP003,Microchip,Taiwan,Germany,1540,3523,27,29,0.99,0.59,Road,3,0
SHP078902,SUP002,Keyboard,Taiwan,France,2557,9528,19,18,0.79,0.48,Air,2,0
SHP087425,SUP002,Tablet,Vietnam,Singapore,459,5191,17,31,0.81,0.07,Sea,4,9
SHP033935,SUP009,Microchip,Vietnam,Australia,1315,5921,28,43,0.94,0.8,Rail,2,9
SHP061122,SUP002,SSD,Germany,UK,4011,1507,25,26,0.88,0.05,Air,0,0
SHP047057,SUP010,Microchip,Taiwan,Australia,2258,5054,22,21,0.94,0.21,Air,1,0
SHP047455,SUP004,Laptop,South Korea,Australia,2520,4870,11,19,0.84,0.72,Sea,0,3
SHP063312,SUP004,Mouse,Vietnam,Germany,700,7398,7,20,0.76,0.8,Road,4,11
SHP091573,SUP010,Microchip,Vietnam,Germany,2093,3893,14,18,0.92,0.79,Road,2,0
SHP006989,SUP006,Monitor,USA,India,2096,1253,16,18,0.77,0.49,Air,2,0
SHP015014,SUP010,SSD,China,Australia,2182,6074,5,10,1.0,0.26,Road,1,0
SHP085564,SUP003,Laptop,Taiwan,Germany,3377,2092,17,18,0.98,0.18,Air,1,0
SHP103937,SUP008,Microchip,Germany,India,2115,3270,28,34,0.83,0.23,Sea,0,0
SHP089801,SUP005,Microchip,USA,Canada,3527,9231,3,16,0.75,0.94,Sea,3,7
SHP022592,SUP008,Smartphone,Taiwan,Germany,1827,961,6,21,0.75,0.31,Rail,0,10
SHP046375,SUP005,SSD,Taiwan,Canada,878,3755,21,28,0.86,0.83,Sea,4,0
SHP005186,SUP005,Smartphone,Japan,India,2666,8720,14,19,0.79,0.34,Rail,0,0
SHP066477,SUP006,Microchip,Japan,Germany,2938,3898,19,19,0.94,0.19,Air,2,0
SHP086069,SUP002,Keyboard,India,Canada,1726,8948,13,25,0.93,0.89,Sea,1,6
SHP033029,SUP008,Monitor,Germany,France,887,8549,25,40,0.99,0.46,Sea,3,6
SHP013137,SUP003,Router,Japan,Germany,1022,3999,6,18,0.81,0.48,Sea,0,4
SHP006537,SUP010,Microchip,China,Canada,626,2891,8,19,0.7,0.24,Sea,2,5
SHP100172,SUP003,Printer,Taiwan,India,3816,6047,16,22,0.9,0.52,Road,3,5
SHP063407,SUP009,Mouse,USA,Canada,4531,2721,19,33,0.97,0.85,Road,2,9
SHP003172,SUP001,Smartphone,South Korea,UK,4603,6415,21,30,0.8,0.52,Air,0,6
SHP108960,SUP001,Tablet,Germany,France,393,7109,30,42,0.75,0.82,Air,4,10
SHP044842,SUP005,Microchip,Taiwan,Germany,4736,7969,29,29,0.92,0.46,Air,0,0
SHP033933,SUP009,Mouse,Taiwan,Australia,3241,7553,12,16,0.88,0.66,Air,3,5
SHP090040,SUP003,Microchip,India,France,3064,1929,21,26,0.94,0.76,Sea,0,0
SHP018442,SUP002,Microchip,Germany,UK,4816,1103,21,22,0.97,0.64,Air,2,0
SHP005741,SUP006,Keyboard,China,India,1198,7526,13,25,0.81,0.75,Air,2,9
SHP085216,SUP004,Microchip,India,Singapore,931,9704,18,32,0.91,0.82,Air,2,11
SHP066863,SUP010,Keyboard,USA,Singapore,145,165,26,33,0.79,0.98,Air,2,6
SHP046268,SUP007,Microchip,Japan,Australia,3739,9233,15,17,0.91,0.06,Road,2,0
SHP107317,SUP003,Microchip,USA,Canada,2780,8601,18,36,0.8,0.34,Sea,2,9
SHP025200,SUP010,Laptop,India,USA,3334,8106,8,10,0.85,0.75,Air,4,0
SHP005769,SUP002,Smartphone,USA,Singapore,680,9038,4,9,0.9,0.02,Rail,1,0
SHP085414,SUP003,Microchip,South Korea,Canada,140,1237,13,23,0.74,0.75,Road,1,5
SHP034214,SUP007,Microchip,China,France,3757,1641,23,29,0.94,0.51,Rail,1,4
SHP018418,SUP009,Mouse,USA,Canada,2175,9422,15,24,0.91,0.43,Rail,1,6
SHP082397,SUP009,Headphones,Germany,France,4970,8906,21,29,0.89,0.41,Air,2,7
SHP081431,SUP005,Microchip,India,Germany,4337,7078,25,30,0.93,0.32,Road,0,0
SHP105078,SUP006,Smartphone,USA,Canada,2155,6148,7,13,0.99,0.79,Rail,4,0
SHP096351,SUP009,Laptop,Germany,France,2362,2447,13,20,0.73,0.54,Air,2,5
SHP017177,SUP005,Router,Vietnam,Canada,4416,6157,4,12,0.74,0.79,Air,1,6
SHP080823,SUP009,Microchip,China,France,3362,6845,21,22,0.86,0.2,Air,1,0
SHP084433,SUP005,Printer,China,UK,3179,6568,6,7,0.74,0.83,Road,2,0
SHP035258,SUP006,Mouse,South Korea,Germany,3726,984,17,30,0.97,0.92,Sea,2,6
SHP072068,SUP006,Laptop,India,UK,527,9320,28,39,0.85,0.05,Sea,1,6
SHP036185,SUP003,Tablet,USA,Singapore,3988,5332,17,30,0.87,0.32,Sea,3,6
SHP044578,SUP002,Headphones,China,France,3180,1838,17,21,0.86,0.17,Road,0,3
SHP093856,SUP008,Microchip,Vietnam,Germany,217,3714,24,39,0.84,0.51,Sea,4,6
SHP040000,SUP007,Smartphone,Vietnam,Singapore,2559,3392,10,22,0.81,0.99,Sea,3,6
SHP089828,SUP008,Laptop,Japan,Australia,2579,8144,10,19,0.71,0.81,Air,0,7
SHP100150,SUP010,Headphones,Germany,USA,1670,8981,8,11,0.73,0.18,Rail,3,0
SHP000698,SUP005,Tablet,Germany,Germany,434,6038,28,28,0.86,0.82,Air,1,0
SHP070888,SUP006,Laptop,South Korea,India,285,6155,28,33,0.89,0.38,Rail,3,0
SHP002145,SUP009,Microchip,Germany,India,519,7910,5,10,0.74,0.08,Air,3,4
SHP019796,SUP009,Microchip,Germany,India,1793,5657,28,35,0.95,0.77,Road,0,5
SHP029400,SUP005,Laptop,USA,France,3512,5337,16,19,0.99,0.16,Air,2,0
SHP102672,SUP008,Smartphone,Vietnam,Canada,737,5274,14,23,0.75,0.58,Road,0,5
SHP032078,SUP009,Microchip,Vietnam,Australia,3073,2268,17,19,0.76,0.09,Air,1,0
SHP039557,SUP001,Smartphone,South Korea,Australia,647,8076,12,18,0.78,0.22,Air,4,5
SHP036663,SUP006,Smartphone,Taiwan,France,544,6392,26,36,0.83,0.66,Road,4,6
SHP001609,SUP001,Keyboard,Japan,USA,1073,2149,30,33,0.98,0.57,Road,4,0
SHP068737,SUP006,Microchip,China,Singapore,970,3087,14,24,0.95,0.54,Sea,3,5
SHP080650,SUP001,Keyboard,India,Germany,3279,4534,11,14,0.74,0.39,Air,2,0
SHP013969,SUP004,Mouse,Taiwan,India,4436,6586,17,24,0.78,0.07,Air,4,6
SHP023830,SUP004,SSD,China,Australia,3851,8738,5,15,0.73,0.5,Sea,1,2
SHP021697,SUP010,Router,Japan,Germany,633,5294,3,16,0.92,0.8,Sea,1,8
