shipment_id,supplier_id,product,origin,destination,order_quantity,inventory_level,historical_lead_time,current_lead_time,supplier_reliability,weather_risk,transportation_mode,previous_delays,delay_days
SHP047721,SUP004,SSD,Vietnam,France,2470,5901,25,40,0.78,0.21,Air,4,12
SHP047722,SUP004,Monitor,Japan,UK,1724,2194,21,38,0.93,0.65,Air,3,17
SHP047723,SUP007,Tablet,China,Australia,2100,9330,24,40,0.93,0.55,Air,4,13
SHP047724,SUP002,Microchip,Japan,USA,3916,9487,10,23,0.99,0.86,Air,1,11
SHP047725,SUP008,Smartphone,Germany,France,1707,6983,26,45,0.92,0.55,Air,6,16
SHP047726,SUP002,Router,India,Singapore,475,5326,28,44,0.85,0.53,Road,6,13
SHP047727,SUP001,Printer,Germany,Canada,451,7949,19,37,0.94,0.06,Road,7,15
SHP047728,SUP008,Smartphone,South Korea,UK,477,6672,5,17,0.98,0.61,Sea,5,13
SHP047729,SUP004,Smartphone,Vietnam,Canada,3280,3341,9,21,0.74,0.15,Sea,1,10
SHP047730,SUP006,Headphones,Vietnam,Germany,3257,1287,10,17,0.88,0.01,Air,0,4
SHP047731,SUP001,SSD,Vietnam,Singapore,404,5030,14,33,0.85,0.51,Sea,6,17
SHP047732,SUP003,Smartphone,India,France,3393,8180,29,57,0.79,0.78,Sea,7,26
SHP047733,SUP007,Printer,USA,Canada,539,7718,12,26,0.79,0.6,Sea,4,15
SHP047734,SUP007,SSD,South Korea,Canada,574,7931,16,33,0.78,0.29,Sea,4,14
SHP047735,SUP008,Router,South Korea,India,4074,7301,19,23,0.91,0.27,Road,0,4
SHP047736,SUP002,Laptop,USA,France,399,6055,10,33,0.87,0.91,Road,7,24
SHP047737,SUP007,Laptop,Taiwan,France,3778,5667,13,25,0.73,0.24,Air,5,13
SHP047738,SUP004,Tablet,Vietnam,Singapore,4480,7458,30,45,0.87,0.84,Air,6,12
SHP047739,SUP006,Tablet,Taiwan,Singapore,2328,5043,23,41,0.97,0.82,Road,7,20
SHP047740,SUP004,Printer,Vietnam,Germany,672,4927,12,16,0.99,0.16,Air,2,3
SHP047741,SUP009,Tablet,Germany,France,2324,7722,7,24,0.93,0.42,Road,4,14
SHP047742,SUP001,Mouse,USA,India,2694,7480,16,35,0.85,0.89,Road,6,18
SHP047743,SUP001,Keyboard,Taiwan,India,978,6401,24,38,0.98,0.98,Sea,0,13
SHP047744,SUP005,Monitor,Taiwan,Canada,4321,6463,17,40,0.71,0.96,Air,4,20
SHP047745,SUP005,Headphones,Germany,Singapore,3598,2829,22,34,0.89,0.45,Air,3,12
SHP047746,SUP008,Tablet,South Korea,France,4721,1088,20,31,0.73,0.36,Air,1,11
SHP047747,SUP007,Headphones,China,Australia,82,4384,11,28,0.98,0.99,Road,4,17
SHP047748,SUP003,Microchip,Vietnam,Germany,3273,4386,19,34,0.98,0.26,Sea,5,14
SHP047749,SUP008,Printer,Germany,Australia,3305,6935,4,28,0.9,0.85,Sea,6,26
SHP047750,SUP004,Smartphone,Vietnam,Germany,4244,1671,26,43,0.87,0.78,Sea,1,14
SHP047751,SUP003,Laptop,Japan,Germany,549,7712,10,17,0.71,0.27,Sea,0,9
SHP047752,SUP002,Monitor,Taiwan,France,248,4208,11,31,0.72,0.67,Sea,6,20
SHP047753,SUP009,Smartphone,Germany,UK,3856,1764,30,35,1.0,0.74,Air,0,6
SHP047754,SUP007,Tablet,Germany,Germany,1606,4962,22,40,0.8,0.59,Sea,1,15
SHP047755,SUP005,Printer,Germany,India,4442,4333,3,18,0.85,0.78,Air,3,17
SHP047756,SUP009,Smartphone,Vietnam,Canada,484,2722,7,27,0.72,0.78,Road,7,22
SHP047757,SUP003,Smartphone,South Korea,Canada,3334,4091,7,18,0.97,0.59,Sea,5,11
SHP047758,SUP006,Keyboard,USA,USA,3373,7094,20,39,0.78,0.46,Air,7,20
SHP047759,SUP008,Monitor,South Korea,France,1675,7843,25,46,0.87,0.78,Rail,4,19
SHP047760,SUP009,Printer,China,Australia,3077,9111,11,22,0.97,0.22,Road,0,8
SHP047761,SUP004,Router,Germany,Australia,3990,7100,25,43,0.76,0.73,Sea,3,16
SHP047762,SUP001,Printer,South Korea,UK,468,1965,24,37,0.99,0.41,Rail,6,15
SHP047763,SUP008,Smartphone,Germany,Australia,3396,8914,6,20,0.73,0.65,Rail,3,16
SHP047764,SUP010,Mouse,Germany,UK,226,2281,27,48,0.77,0.18,Sea,6,18
SHP047765,SUP003,Keyboard,China,UK,4007,6560,22,42,0.87,0.4,Air,5,17
SHP047766,SUP006,Monitor,South Korea,Singapore,3683,3678,16,29,0.95,0.67,Sea,6,14
SHP047767,SUP004,Mouse,Germany,France,527,5552,9,22,0.73,0.94,Air,1,14
SHP047768,SUP006,Keyboard,USA,Canada,1229,7964,8,30,0.78,0.83,Sea,6,20
SHP047769,SUP003,Headphones,Germany,USA,2547,8663,6,20,0.94,0.44,Sea,4,14
SHP047770,SUP007,SSD,Germany,Germany,4747,372,27,51,0.71,0.53,Sea,5,21
SHP047771,SUP002,Tablet,India,USA,1380,1772,11,17,0.87,0.45,Road,0,8
SHP047772,SUP005,Headphones,Taiwan,France,264,2781,12,30,0.8,0.07,Sea,7,18
SHP047773,SUP003,Printer,China,USA,2577,3393,20,36,0.72,0.91,Air,3,17
SHP047774,SUP005,Router,China,UK,391,4476,6,15,0.72,0.59,Road,0,11
SHP047775,SUP003,Laptop,USA,India,639,8707,29,37,0.89,0.16,Road,1,7
SHP047776,SUP009,Microchip,USA,USA,2140,1337,4,20,0.77,0.61,Air,6,18
SHP047777,SUP008,SSD,USA,Singapore,797,6466,15,32,0.79,0.81,Road,5,16
SHP047778,SUP002,Tablet,India,France,2855,5791,12,23,0.81,0.07,Sea,2,10
SHP047779,SUP008,Keyboard,Taiwan,Canada,4949,4327,29,41,0.71,0.11,Air,3,9
SHP047780,SUP008,Headphones,China,Canada,2275,3234,17,34,0.78,0.32,Road,6,17
SHP047781,SUP010,Headphones,China,Singapore,2508,7667,8,20,0.8,0.23,Air,3,13
SHP047782,SUP003,Router,India,Germany,2930,7183,8,26,0.79,0.08,Rail,7,17
SHP047783,SUP010,Keyboard,India,Australia,3174,9495,25,31,0.82,0.01,Road,1,3
SHP047784,SUP005,Smartphone,China,Australia,4062,3175,25,49,0.8,0.56,Sea,7,23
SHP047785,SUP002,Keyboard,India,Singapore,2130,622,16,27,0.83,0.19,Sea,1,9
SHP047786,SUP010,Smartphone,Japan,USA,1432,7434,23,35,0.83,0.32,Sea,4,14
SHP047787,SUP006,Laptop,South Korea,UK,3620,6355,17,39,0.78,0.49,Sea,7,21
SHP047788,SUP002,Headphones,USA,India,1478,2299,23,29,0.92,0.17,Road,0,6
SHP047789,SUP004,Laptop,India,USA,1024,2310,20,28,0.99,0.1,Sea,4,7
SHP047790,SUP003,Laptop,South Korea,USA,202,8770,13,27,0.73,0.33,Air,2,11
SHP047791,SUP001,Microchip,China,France,3151,3146,7,16,0.79,0.2,Air,0,7
SHP047792,SUP008,Laptop,China,India,91,8698,25,37,0.99,0.27,Sea,5,10
SHP047793,SUP008,Keyboard,China,Singapore,3760,1868,18,38,0.78,0.46,Rail,7,19
SHP047794,SUP001,Printer,India,Germany,2445,6040,8,19,0.9,0.5,Rail,3,9
SHP047795,SUP006,Keyboard,China,Germany,1368,8466,9,26,0.84,0.67,Road,7,19
SHP047796,SUP001,Headphones,China,USA,1745,405,20,28,0.84,0.51,Air,3,10
SHP047797,SUP009,Tablet,USA,Germany,2414,4570,16,31,0.8,0.74,Rail,1,13
SHP047798,SUP001,Monitor,Japan,Singapore,781,3708,12,26,0.89,0.51,Sea,3,13
SHP047799,SUP003,Monitor,China,Australia,4560,3212,20,40,0.93,0.52,Rail,6,17
SHP047800,SUP009,Keyboard,India,UK,2050,5039,12,27,0.86,0.0,Sea,6,14
SHP047801,SUP001,Printer,Japan,UK,931,5204,15,34,0.96,0.78,Air,6,16
SHP047802,SUP002,Laptop,China,USA,858,3370,15,38,0.73,0.63,Sea,6,20
SHP047803,SUP004,Printer,Taiwan,Singapore,4780,8476,7,25,0.94,0.9,Air,5,17
SHP047804,SUP007,Keyboard,South Korea,India,2490,819,14,26,0.96,0.89,Road,6,13
SHP047805,SUP008,Router,Taiwan,Canada,2209,4264,26,38,0.85,0.28,Sea,6,14
SHP047806,SUP001,Headphones,Japan,UK,147,3474,5,19,0.81,0.11,Sea,1,12
SHP047807,SUP001,Microchip,South Korea,Canada,4294,1130,4,12,0.96,0.13,Road,0,7
SHP047808,SUP005,Printer,South Korea,USA,619,4310,23,31,0.93,0.25,Rail,2,7
SHP047809,SUP008,Printer,Taiwan,Germany,701,4694,27,41,0.88,0.56,Air,2,11
SHP047810,SUP001,SSD,India,Germany,2840,448,4,16,0.79,0.27,Road,0,11
SHP047811,SUP003,Mouse,Vietnam,Canada,901,3489,3,20,0.89,0.41,Sea,6,16
SHP047812,SUP006,Smartphone,Germany,France,3464,3166,4,17,0.88,0.58,Road,5,14
SHP047813,SUP001,Mouse,USA,Australia,3304,5640,16,30,0.89,0.43,Sea,3,14
SHP047814,SUP003,Monitor,Taiwan,India,2077,6256,24,42,0.84,0.47,Road,5,16
SHP047815,SUP001,Keyboard,Germany,Singapore,3178,2981,30,57,0.73,0.74,Road,7,24
SHP047816,SUP004,Printer,Taiwan,Australia,196,9583,23,34,0.73,0.2,Air,2,12
SHP047817,SUP009,Microchip,Vietnam,UK,832,538,8,20,0.79,0.09,Sea,2,12
SHP047818,SUP005,Microchip,Germany,Canada,4408,7630,26,42,0.93,0.25,Sea,7,14
SHP047819,SUP003,Microchip,China,Canada,3665,2128,13,28,0.74,0.12,Road,4,15
SHP047820,SUP010,Printer,Germany,Germany,1552,8609,19,35,0.74,0.53,Sea,1,15
SHP047821,SUP007,SSD,Taiwan,Canada,3705,4670,21,33,0.99,0.54,Sea,3,10
SHP047822,SUP006,Microchip,China,Singapore,1501,2697,8,24,0.73,0.93,Air,3,18
SHP047823,SUP009,Keyboard,USA,India,3976,1062,30,47,0.86,0.28,Road,7,17
SHP047824,SUP004,SSD,Taiwan,Canada,4946,3901,25,36,0.79,0.51,Rail,1,12
SHP047825,SUP004,Tablet,Japan,Australia,3035,9494,3,18,0.93,0.43,Road,4,13
SHP047826,SUP009,Router,Vietnam,France,2754,5943,6,17,0.88,0.16,Sea,2,11
SHP047827,SUP002,Monitor,Germany,USA,3673,823,16,33,0.89,0.9,Rail,7,19
SHP047828,SUP010,Tablet,Taiwan,France,4004,2143,7,23,0.76,0.39,Sea,3,16
SHP047829,SUP002,Microchip,Germany,Canada,486,6853,28,40,0.81,0.34,Sea,2,14
SHP047830,SUP009,Mouse,Taiwan,UK,4780,1267,10,25,0.88,0.82,Air,3,15
SHP047831,SUP007,Router,China,France,4353,1582,13,28,0.99,0.55,Sea,3,15
SHP047832,SUP005,Headphones,Japan,Australia,2149,1209,21,45,0.74,0.88,Air,6,24
SHP047833,SUP005,Laptop,Taiwan,India,862,2194,10,34,0.73,0.55,Sea,6,23
SHP047834,SUP009,Monitor,South Korea,India,2215,1299,28,37,0.93,0.54,Road,1,9
SHP047835,SUP010,Router,China,Singapore,4143,8955,8,22,0.9,0.58,Rail,4,11
SHP047836,SUP005,Mouse,South Korea,UK,1548,186,14,32,0.87,0.85,Sea,4,16
SHP047837,SUP009,Smartphone,Germany,UK,2390,6012,19,34,0.88,0.37,Road,7,14
SHP047838,SUP008,Keyboard,Taiwan,India,2320,8398,15,32,0.84,0.38,Road,7,19
SHP047839,SUP006,Microchip,China,USA,921,9404,22,36,0.98,0.4,Air,3,11
SHP047840,SUP005,Laptop,Vietnam,Singapore,2535,6095,22,34,0.8,0.85,Air,0,13
SHP047841,SUP005,Router,Germany,France,1088,8524,23,30,0.9,0.22,Rail,1,5
SHP047842,SUP005,Laptop,China,France,687,4113,4,24,0.72,0.73,Air,5,17
SHP047843,SUP001,Router,China,UK,639,5098,18,33,0.71,0.06,Air,6,14
SHP047844,SUP005,Monitor,South Korea,Australia,4680,4007,16,29,0.89,0.34,Road,7,13
SHP047845,SUP003,Router,Germany,Germany,3816,9086,26,41,0.93,0.69,Sea,5,15
SHP047846,SUP006,Printer,India,Germany,1594,7935,8,18,1.0,0.67,Rail,4,12
SHP047847,SUP009,Router,Japan,Germany,2564,4640,4,21,0.85,0.54,Sea,3,15
SHP047848,SUP003,Headphones,Germany,UK,290,4846,26,37,0.72,0.51,Rail,2,10
SHP047849,SUP001,Headphones,USA,UK,439,5946,27,38,0.9,0.19,Rail,3,9
SHP047850,SUP008,SSD,China,Germany,4883,9371,26,41,0.79,0.02,Sea,2,12
SHP047851,SUP009,Tablet,Germany,Singapore,966,1325,9,28,0.77,0.95,Sea,7,20
SHP047852,SUP010,Tablet,South Korea,France,869,647,27,44,0.81,0.5,Air,4,19
SHP047853,SUP004,Monitor,Germany,Singapore,3822,2142,14,26,0.79,0.73,Air,2,14
SHP047854,SUP010,Microchip,India,Germany,1192,4879,3,9,0.85,0.21,Air,2,8
SHP047855,SUP005,SSD,Japan,Singapore,1457,5062,26,44,0.73,0.23,Sea,4,17
SHP047856,SUP003,Tablet,Vietnam,UK,2962,6379,28,42,1.0,0.98,Air,4,15
SHP047857,SUP008,Router,USA,Germany,1713,534,11,13,0.87,0.03,Air,0,3
SHP047858,SUP003,Monitor,Taiwan,USA,1843,2974,15,28,0.94,0.08,Sea,2,10
SHP047859,SUP004,Smartphone,Japan,India,1598,698,7,32,0.91,0.59,Sea,6,22
SHP047860,SUP010,Router,Japan,Canada,4962,262,6,21,0.77,0.33,Sea,3,12
SHP047861,SUP007,SSD,China,Canada,2742,974,18,33,0.96,0.17,Road,4,12
SHP047862,SUP002,Monitor,India,Australia,115,3923,3,20,0.82,0.19,Air,7,15
SHP047863,SUP001,Tablet,Germany,Australia,3317,5461,14,28,0.83,0.75,Sea,3,13
SHP047864,SUP004,Tablet,Taiwan,USA,3967,1402,18,29,1.0,0.65,Air,3,9
SHP047865,SUP008,Printer,Vietnam,UK,679,9105,14,24,0.97,0.92,Road,0,11
SHP047866,SUP001,Laptop,India,Germany,1246,1470,29,35,0.92,0.02,Rail,0,6
SHP047867,SUP010,Tablet,South Korea,France,2536,341,3,19,0.71,0.74,Road,0,15
SHP047868,SUP003,Keyboard,India,India,1421,3529,14,33,0.78,0.67,Sea,2,17
SHP047869,SUP004,Smartphone,India,USA,4094,2208,27,40,0.75,0.4,Air,2,14
SHP047870,SUP004,Printer,South Korea,France,929,1846,9,24,0.83,0.97,Air,0,14
SHP047871,SUP003,Tablet,Japan,India,3411,692,26,39,0.9,0.5,Road,4,13
SHP047872,SUP003,Microchip,India,Germany,1781,9273,18,34,0.7,0.54,Air,6,17
SHP047873,SUP007,Printer,USA,UK,2643,8098,9,23,0.96,0.63,Rail,4,16
SHP047874,SUP008,Laptop,Vietnam,Germany,2607,7810,13,27,1.0,0.32,Sea,7,12
SHP047875,SUP010,Printer,USA,Germany,688,1059,14,23,0.77,0.15,Air,0,10
SHP047876,SUP004,Microchip,India,Singapore,4202,4360,25,35,0.87,0.95,Road,0,12
SHP047877,SUP008,Smartphone,USA,USA,2872,2077,17,35,0.93,0.11,Sea,7,16
SHP047878,SUP008,Printer,South Korea,USA,3245,1093,24,37,0.87,0.81,Road,2,15
SHP047879,SUP006,Headphones,Japan,USA,2866,5909,9,27,0.72,0.06,Sea,7,15
SHP047880,SUP001,SSD,India,USA,1768,5925,27,42,0.76,0.71,Air,4,14
SHP047881,SUP007,Monitor,Vietnam,France,2580,4222,23,40,0.97,0.69,Sea,4,15
SHP047882,SUP007,Laptop,USA,Singapore,923,3133,24,39,0.81,0.17,Sea,7,15
SHP047883,SUP005,Laptop,Taiwan,Canada,3632,7336,23,34,0.98,0.53,Road,1,9
SHP047884,SUP006,Keyboard,Japan,UK,4644,3833,3,17,0.78,0.35,Sea,0,12
SHP047885,SUP009,Router,China,Canada,3280,4207,24,41,0.71,0.52,Sea,3,19
SHP047886,SUP003,Laptop,Japan,Australia,3349,2954,19,33,0.9,0.58,Air,3,16
SHP047887,SUP004,Router,South Korea,Germany,3829,1992,13,26,0.92,0.54,Sea,3,12
SHP047888,SUP009,Microchip,Taiwan,Singapore,2285,9748,25,31,0.8,0.42,Air,2,6
SHP047889,SUP010,Headphones,Germany,UK,2055,8111,14,28,1.0,0.75,Sea,1,11
SHP047890,SUP002,Monitor,China,Singapore,1114,6559,30,44,0.72,0.67,Sea,1,13
SHP047891,SUP009,Smartphone,Japan,Canada,3290,7742,13,24,0.82,0.37,Sea,1,11
SHP047892,SUP005,Mouse,India,India,4384,1053,4,23,0.74,0.57,Road,3,17
SHP047893,SUP003,Printer,Taiwan,Singapore,1986,555,11,27,1.0,0.94,Sea,2,14
SHP047894,SUP008,Smartphone,Germany,UK,3953,6238,25,41,0.7,0.14,Road,7,17
SHP047895,SUP009,Smartphone,USA,Canada,679,9581,30,35,0.84,0.04,Air,1,5
SHP047896,SUP001,Laptop,South Korea,UK,3423,7504,17,28,0.74,0.16,Air,0,12
SHP047897,SUP005,Mouse,USA,France,2765,2576,16,18,0.89,0.05,Air,1,4
SHP047898,SUP009,Mouse,Japan,Singapore,349,384,5,9,0.98,0.75,Air,0,6
SHP047899,SUP002,Tablet,Japan,India,105,7720,20,42,0.84,0.92,Air,7,23
SHP047900,SUP001,Monitor,China,UK,1615,5269,6,20,0.83,0.01,Sea,7,14
SHP047901,SUP008,Keyboard,Germany,USA,644,1455,14,24,0.95,0.29,Air,4,7
SHP047902,SUP006,Router,South Korea,Australia,945,6426,24,49,0.85,0.95,Sea,5,23
SHP047903,SUP002,Mouse,South Korea,India,2386,2863,14,29,0.9,0.74,Air,7,12
SHP047904,SUP003,Mouse,South Korea,India,4894,704,9,28,0.76,0.12,Rail,6,17
SHP047905,SUP005,Microchip,China,UK,179,3563,22,35,0.94,0.69,Road,7,14
SHP047906,SUP001,Monitor,India,UK,3055,6393,14,32,0.96,0.78,Road,6,19
SHP047907,SUP002,Printer,India,Germany,2339,5294,20,32,0.86,0.38,Air,2,9
SHP047908,SUP001,Keyboard,Vietnam,UK,74,1354,6,18,0.87,0.55,Sea,3,9
SHP047909,SUP007,Router,Taiwan,Canada,726,5822,17,31,0.7,0.5,Air,3,12
SHP047910,SUP007,SSD,Japan,Germany,2568,8834,24,36,0.88,0.96,Sea,0,13
SHP047911,SUP010,SSD,Vietnam,France,3207,4837,13,32,0.79,0.66,Sea,7,19
SHP047912,SUP005,Laptop,USA,France,2774,5525,22,33,0.83,0.41,Air,4,11
SHP047913,SUP010,Router,China,Canada,801,1268,23,40,0.92,0.3,Air,6,16
SHP047914,SUP006,Headphones,Vietnam,UK,4816,4931,27,45,0.71,0.16,Sea,2,15
SHP047915,SUP003,Smartphone,Germany,France,241,775,15,35,0.74,0.46,Road,6,18
SHP047916,SUP002,Printer,USA,India,2977,3694,26,29,0.9,0.16,Sea,2,4
SHP047917,SUP010,Tablet,USA,Singapore,2885,7808,6,23,0.93,0.97,Sea,3,18
SHP047918,SUP009,Smartphone,Taiwan,UK,3951,9569,14,30,0.79,0.05,Road,7,17
SHP047919,SUP002,Headphones,China,Australia,4615,818,23,31,0.98,0.56,Road,0,7
SHP047920,SUP001,Microchip,Taiwan,UK,1407,9144,18,22,0.93,0.43,Air,0,6
SHP047921,SUP009,Printer,India,Germany,1991,5935,22,39,0.83,0.43,Air,3,15
SHP047922,SUP008,Monitor,Taiwan,India,4021,7799,10,29,0.9,0.92,Road,2,17
SHP047923,SUP008,Tablet,India,USA,1047,8131,6,18,0.98,0.54,Sea,6,11
SHP047924,SUP007,SSD,Taiwan,India,4981,9644,3,15,0.76,0.1,Rail,5,10
SHP047925,SUP009,Laptop,Taiwan,Australia,1878,6667,7,27,0.72,0.5,Road,3,17
SHP047926,SUP003,Laptop,Vietnam,Germany,3249,7693,28,36,0.83,0.08,Air,2,8
SHP047927,SUP008,Keyboard,Germany,USA,3588,6506,18,37,0.74,0.35,Rail,4,18
SHP047928,SUP001,Mouse,Taiwan,UK,1370,185,21,39,0.97,0.91,Air,5,15
SHP047929,SUP001,Tablet,Vietnam,UK,1404,5255,26,38,0.99,0.02,Sea,6,12
SHP047930,SUP006,Headphones,China,Australia,2752,7524,23,33,0.99,0.4,Air,3,10
SHP047931,SUP008,Mouse,China,Singapore,109,3376,6,18,0.93,0.64,Air,7,14
SHP047932,SUP008,Smartphone,Vietnam,USA,547,7537,27,47,0.78,0.2,Sea,7,18
SHP047933,SUP010,Monitor,Germany,France,3357,2986,4,18,0.96,0.63,Air,2,12
SHP047934,SUP001,Headphones,Germany,USA,2272,4923,28,33,0.91,0.09,Air,0,3
SHP047935,SUP001,Microchip,Japan,Germany,3339,9104,12,26,0.93,0.86,Rail,5,16
SHP047936,SUP009,Headphones,Japan,Singapore,2493,2411,27,44,0.85,0.07,Air,7,16
SHP047937,SUP009,Mouse,India,Australia,2526,7248,7,19,1.0,0.43,Sea,1,12
SHP047938,SUP007,Monitor,USA,USA,1033,9531,11,25,0.9,0.93,Air,2,15
SHP047939,SUP001,Laptop,Germany,Germany,3680,5716,16,21,0.92,0.21,Air,2,5
SHP047940,SUP010,Monitor,China,Germany,2342,3521,24,38,0.85,0.41,Rail,2,13
SHP047941,SUP002,Headphones,Taiwan,UK,1295,4956,25,41,0.82,0.96,Road,4,17
SHP047942,SUP008,Keyboard,India,UK,778,4436,22,33,0.97,0.26,Road,1,10
SHP047943,SUP008,Mouse,South Korea,UK,4822,2257,19,34,0.9,0.91,Sea,0,13
SHP047944,SUP005,Smartphone,Germany,USA,1508,7982,30,36,0.91,0.22,Road,0,4
SHP047945,SUP002,Monitor,China,USA,341,6536,21,31,0.98,0.44,Air,3,9
SHP047946,SUP003,Monitor,Germany,Singapore,2890,3850,27,41,0.71,0.93,Road,0,12
SHP047947,SUP005,Printer,South Korea,India,2023,3599,23,38,0.75,0.18,Sea,5,16
SHP047948,SUP003,Microchip,China,Canada,2011,7907,29,32,0.87,0.2,Road,2,5
SHP047949,SUP010,Monitor,India,Germany,3370,1732,27,35,0.95,0.05,Air,2,7
SHP047950,SUP001,Smartphone,Japan,USA,1643,6787,13,25,0.75,0.37,Rail,2,12
SHP047951,SUP006,Laptop,India,UK,1920,2004,25,38,0.97,0.61,Sea,6,14
SHP047952,SUP005,Tablet,USA,Germany,2149,4845,19,25,0.98,0.12,Air,1,6
SHP047953,SUP003,Smartphone,USA,Germany,1190,8269,18,23,0.97,0.19,Air,5,7
SHP047954,SUP009,Printer,Vietnam,France,1777,5517,8,29,0.73,0.26,Sea,4,19
SHP047955,SUP010,Tablet,India,France,4970,7993,10,22,0.86,0.4,Sea,2,11
SHP047956,SUP008,Microchip,South Korea,Germany,4233,3099,9,27,0.86,0.68,Sea,5,16
SHP047957,SUP007,Laptop,Japan,Germany,299,631,30,38,0.93,0.73,Road,2,8
SHP047958,SUP002,SSD,India,Singapore,2067,686,8,20,0.8,0.04,Air,3,10
SHP047959,SUP010,Keyboard,South Korea,Canada,1791,7007,26,32,0.83,0.36,Road,1,8
SHP047960,SUP005,Microchip,Japan,Singapore,4714,8404,29,38,0.83,0.62,Road,1,11
SHP047961,SUP005,Microchip,India,India,1351,8955,18,33,0.79,0.09,Road,5,15
SHP047962,SUP006,Smartphone,South Korea,UK,3794,6822,4,25,0.72,0.72,Road,2,18
SHP047963,SUP006,Smartphone,China,France,1138,2998,26,35,0.78,0.17,Air,0,7
SHP047964,SUP003,Tablet,Japan,USA,923,1575,9,26,0.88,0.64,Road,6,19
SHP047965,SUP004,Keyboard,South Korea,Canada,1032,4303,7,19,0.91,0.31,Rail,1,9
SHP047966,SUP001,Tablet,Germany,India,561,8151,6,23,0.82,0.26,Rail,4,16
SHP047967,SUP001,Smartphone,Vietnam,India,1571,3919,11,19,0.86,0.41,Road,2,9
SHP047968,SUP005,Printer,South Korea,UK,1650,4231,18,36,0.73,0.57,Air,5,17
SHP047969,SUP004,Headphones,Taiwan,Canada,903,1016,30,36,0.91,0.24,Air,1,6
SHP047970,SUP007,Headphones,India,USA,4076,449,19,27,0.81,0.0,Sea,5,10
SHP047971,SUP007,Laptop,China,France,948,2262,21,40,0.73,0.26,Sea,6,17
SHP047972,SUP004,Router,Japan,Singapore,254,9103,12,26,0.93,0.93,Sea,0,16
SHP047973,SUP010,Microchip,Vietnam,UK,3107,217,22,27,1.0,0.21,Sea,3,7
SHP047974,SUP002,SSD,USA,Germany,4471,6668,3,19,0.94,0.45,Road,7,18
SHP047975,SUP010,Tablet,Germany,India,564,8339,4,26,0.76,0.79,Sea,5,19
SHP047976,SUP004,Mouse,India,Germany,3505,883,21,35,0.77,0.34,Sea,4,15
SHP047977,SUP008,Keyboard,India,France,576,2983,20,38,0.84,0.85,Air,6,20
SHP047978,SUP002,Microchip,South Korea,France,4460,3959,28,37,0.94,0.63,Rail,0,9
SHP047979,SUP005,Headphones,Taiwan,Singapore,2006,2680,21,35,0.71,0.09,Sea,2,11
SHP047980,SUP007,Laptop,Germany,Germany,3726,6270,13,22,0.88,0.19,Sea,1,7
SHP047981,SUP010,Microchip,Vietnam,Germany,1766,1447,17,39,0.73,0.54,Air,7,22
SHP047982,SUP006,Laptop,South Korea,India,2914,7981,6,13,0.85,0.63,Air,2,9
SHP047983,SUP009,Microchip,Vietnam,Singapore,2390,7788,20,36,0.75,0.21,Sea,4,13
SHP047984,SUP002,Printer,USA,USA,1557,7154,13,37,0.78,0.97,Sea,7,24
SHP047985,SUP004,Smartphone,China,Germany,1510,168,11,25,0.77,0.75,Sea,1,15
SHP047986,SUP007,Smartphone,USA,UK,1346,7167,18,31,0.84,0.29,Sea,3,12
SHP047987,SUP008,Smartphone,Taiwan,France,3686,3978,20,28,0.86,0.03,Road,4,10
SHP047988,SUP005,Smartphone,Taiwan,UK,2950,4806,10,17,0.86,0.02,Rail,3,8
SHP047989,SUP005,Laptop,Japan,France,2969,4346,22,30,0.75,0.13,Road,1,7
SHP047990,SUP004,SSD,China,India,869,2144,22,33,0.77,0.14,Air,6,11
SHP047991,SUP009,Laptop,South Korea,France,1912,781,12,22,0.71,0.37,Road,1,12
SHP047992,SUP010,Router,Vietnam,Australia,2114,6183,7,26,0.98,0.7,Sea,6,17
SHP047993,SUP004,Headphones,USA,France,845,5148,26,39,0.71,0.87,Road,0,12
SHP047994,SUP003,Tablet,Taiwan,Canada,1102,5416,8,16,0.97,0.22,Sea,2,9
SHP047995,SUP009,Mouse,Germany,India,112,6074,4,18,0.81,0.25,Sea,4,12
SHP047996,SUP007,Mouse,India,Singapore,3177,6657,6,22,0.83,0.14,Sea,7,16
SHP047997,SUP009,Printer,Japan,Germany,3657,6356,17,32,0.86,0.33,Sea,3,13
SHP047998,SUP004,Headphones,USA,Germany,408,9807,18,27,0.89,0.72,Road,0,10
SHP047999,SUP003,Mouse,Taiwan,France,1696,6732,23,41,0.78,0.34,Air,6,17
SHP048000,SUP010,Smartphone,China,Australia,4368,2926,13,30,0.84,0.88,Sea,6,19
SHP048001,SUP008,Tablet,Japan,USA,314,8762,14,32,0.79,0.48,Air,6,16
SHP048002,SUP004,Laptop,Japan,UK,2260,6938,16,39,0.74,0.93,Road,7,24
SHP048003,SUP010,Keyboard,India,India,3958,1809,28,43,0.78,0.95,Air,2,13
SHP048004,SUP003,Keyboard,South Korea,India,3011,945,11,24,0.88,0.57,Rail,2,15
SHP048005,SUP004,Mouse,Japan,France,4923,8218,18,35,0.96,0.31,Air,6,16
SHP048006,SUP002,Headphones,India,France,2240,7516,5,13,0.7,0.24,Sea,1,9
SHP048007,SUP004,Headphones,India,UK,3189,3663,22,38,0.71,0.45,Air,2,13
SHP048008,SUP007,Headphones,USA,Canada,4827,6273,22,31,0.89,0.75,Air,2,10
